message,commit_id,parent_commit,date,committer,diff
"Xlib/XCB backend: fix possible infinite loop in findParameter
",4e06f85aade7b68c4a4e6595bea5e04198c6271a,3b4904ecec9f13a87eff2a38a54a119543927cdc,2013-07-17 06:42:42+07:00,Alexander Mezin,"diff --git a/xlibbackend.cpp b/xlibbackend.cpp
index eab147240..cf7688750 100644
--- a/xlibbackend.cpp
+++ b/xlibbackend.cpp
@@ -298,7 +298,7 @@ bool XlibBackend::test()
 static const Parameter *findParameter(const QString &name)
 {
     const Parameter *par = synapticsProperties;
-    while (par && name != par->name) {
+    while (par->name && name != par->name) {
         par++;
     }
     return par;"
